Transaction,Purchase Date,Customer ID,Gender,Marital Status,Homeowner,Children,Annual Income,City,State or Province,Country,Product Family,Product Department,Product Category,Units Sold,Revenue
11254,2023,8704,F,S,N,3,$50K - $70K,Acapulco,Guerrero,Mexico,Food,Dairy,Dairy,4,9.94
11255,2023,955,F,M,Y,3,$10K - $30K,Los Angeles,CA,USA,Food,Meat,Meat,4,11.26
11256,2023,7708,M,M,Y,3,$10K - $30K,Los Angeles,CA,USA,Non-Consumable,Household,Paper Products,3,11.32
11257,2023,7221,F,S,N,2,$30K - $50K,Merida,Yucatan,Mexico,Food,Produce,Vegetables,3,7.46
11258,2023,309,M,S,N,0,$110K - $130K,Victoria,BC,Canada,Food,Snack Foods,Snack Foods,6,17.9
11259,2023,3335,F,M,Y,2,$50K - $70K,San Andres,DF,Mexico,Non-Consumable,Household,Paper Products,4,16.38
11260,2023,823,M,S,N,3,$30K - $50K,San Diego,CA,USA,Drink,Alcoholic Beverages,Beer and Wine,4,6.6
11261,2023,1508,M,S,N,1,$50K - $70K,Walla Walla,WA,USA,Food,Deli,Meat,4,7.67
11262,2023,2832,M,S,N,4,$10K - $30K,Salem,OR,USA,Food,Produce,Fruit,4,26.12
11263,2023,5002,M,M,Y,2,$110K - $130K,Yakima,WA,USA,Food,Snack Foods,Snack Foods,4,5.08
11264,2023,2594,M,M,Y,3,$70K - $90K,Tacoma,WA,USA,Food,Dairy,Dairy,5,6.2
11265,2023,5790,M,M,Y,2,$70K - $90K,Tacoma,WA,USA,Food,Produce,Fruit,5,12.53
11266,2023,7831,F,M,Y,4,$10K - $30K,Tacoma,WA,USA,Food,Baking Goods,Jams and Jellies,2,10.67
11267,2023,5691,F,M,Y,1,$130K - $150K,San Andres,DF,Mexico,Food,Breakfast Foods,Breakfast Foods,3,8.22
11268,2023,144,M,S,Y,3,$10K - $30K,Vancouver,BC,Canada,Food,Snack Foods,Snack Foods,2,1.76
11269,2023,8405,F,S,N,3,$50K - $70K,Camacho,Zacatecas,Mexico,Drink,Dairy,Dairy,4,13.17
11270,2023,9093,M,S,N,2,$30K - $50K,Vancouver,BC,Canada,Food,Produce,Fruit,4,3.86
11271,2023,2840,M,S,Y,2,$130K - $150K,Vancouver,BC,Canada,Non-Consumable,Health and Hygiene,Bathroom Products,6,10.8
11272,2023,4983,M,S,N,2,$10K - $30K,Acapulco,Guerrero,Mexico,Food,Produce,Vegetables,6,6.7
11273,2023,3329,M,M,Y,2,$30K - $50K,San Andres,DF,Mexico,Food,Snack Foods,Snack Foods,4,3.06
11274,2023,9610,M,S,N,2,$30K - $50K,Merida,Yucatan,Mexico,Food,Produce,Specialty,3,3.42
11275,2023,7328,F,S,N,0,$50K - $70K,Camacho,Zacatecas,Mexico,Non-Consumable,Carousel,Specialty,4,24.84
11276,2023,5580,M,M,Y,3,$70K - $90K,Los Angeles,CA,USA,Food,Canned Foods,Vegetables,4,13.57
11277,2023,6499,F,M,Y,3,$70K - $90K,Tacoma,WA,USA,Food,Dairy,Dairy,3,7.74
11278,2023,9897,M,M,N,1,$10K - $30K,Spokane,WA,USA,Food,Deli,Side Dishes,5,11.6
11279,2023,8728,M,M,Y,2,$10K - $30K,San Andres,DF,Mexico,Food,Snack Foods,Snack Foods,5,15.44
11280,2023,9461,M,S,N,4,$10K - $30K,Tacoma,WA,USA,Food,Snack Foods,Snack Foods,6,14.08
11281,2023,6240,M,S,N,4,$30K - $50K,Camacho,Zacatecas,Mexico,Non-Consumable,Household,Paper Products,3,4.94
11282,2023,4228,M,M,Y,4,$30K - $50K,Seattle,WA,USA,Food,Deli,Meat,3,2.3
11283,2023,1502,F,S,N,5,$70K - $90K,Vancouver,BC,Canada,Food,Frozen Foods,Frozen Desserts,2,7.68
11284,2023,2039,F,S,N,1,$30K - $50K,Portland,OR,USA,Food,Baking Goods,Baking Goods,4,18.3
11285,2023,1559,F,S,Y,2,$10K - $30K,Beverly Hills,CA,USA,Food,Produce,Fruit,4,8.77
11286,2023,3066,F,S,Y,5,$70K - $90K,San Diego,CA,USA,Food,Produce,Vegetables,3,9.87
11287,2023,5452,F,S,N,2,$90K - $110K,Salem,OR,USA,Food,Produce,Fruit,3,13.45
11288,2023,1135,F,M,Y,2,$30K - $50K,Mexico City,DF,Mexico,Non-Consumable,Household,Electrical,3,13.15
11289,2023,1442,F,M,Y,3,$30K - $50K,Bremerton,WA,USA,Food,Frozen Foods,Meat,4,7.96
11290,2023,7166,M,S,N,0,$70K - $90K,Vancouver,BC,Canada,Food,Dairy,Dairy,5,40.6
11291,2023,366,M,S,Y,2,$130K - $150K,San Diego,CA,USA,Food,Frozen Foods,Frozen Entrees,5,22.08
11292,2023,1669,F,M,Y,5,$30K - $50K,Portland,OR,USA,Food,Baked Goods,Bread,6,23.14
11293,2023,6932,F,S,N,2,$30K - $50K,Salem,OR,USA,Non-Consumable,Checkout,Miscellaneous,2,4.87
11294,2023,7843,F,S,N,4,$30K - $50K,Bellingham,WA,USA,Food,Snack Foods,Snack Foods,5,7.4
11295,2023,9833,M,S,Y,1,$30K - $50K,San Andres,DF,Mexico,Food,Produce,Vegetables,4,10.25
11296,2023,1848,M,S,Y,0,$50K - $70K,Portland,OR,USA,Non-Consumable,Health and Hygiene,Bathroom Products,3,10.21
11297,2023,5820,M,S,Y,1,$10K - $30K,Tacoma,WA,USA,Food,Baked Goods,Bread,3,17.37
11298,2023,2921,F,S,Y,4,$30K - $50K,Spokane,WA,USA,Food,Snack Foods,Snack Foods,3,15.11
11299,2023,5592,F,S,Y,1,$10K - $30K,Spokane,WA,USA,Food,Produce,Vegetables,4,3.96
11300,2023,1636,F,S,Y,2,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Produce,Vegetables,4,14.26
11301,2023,7182,F,S,Y,1,$10K - $30K,Salem,OR,USA,Food,Baked Goods,Bread,5,24.61
11302,2023,5036,M,S,N,1,$30K - $50K,Victoria,BC,Canada,Food,Baking Goods,Jams and Jellies,5,11.84
11303,2023,4958,M,S,N,1,$90K - $110K,Yakima,WA,USA,Non-Consumable,Household,Cleaning Supplies,3,10.51
11304,2023,5742,F,S,Y,4,$70K - $90K,Spokane,WA,USA,Food,Frozen Foods,Vegetables,4,16.65
11305,2023,1553,F,M,Y,1,$30K - $50K,Acapulco,Guerrero,Mexico,Drink,Alcoholic Beverages,Beer and Wine,6,39.42
11306,2023,6565,F,S,N,0,$10K - $30K,Seattle,WA,USA,Drink,Alcoholic Beverages,Beer and Wine,4,27.36
11307,2023,6010,M,S,N,1,$50K - $70K,San Andres,DF,Mexico,Food,Meat,Meat,5,8.15
11308,2023,9484,M,S,N,4,$50K - $70K,San Andres,DF,Mexico,Food,Meat,Meat,3,6.71
11309,2023,6524,M,S,N,3,$30K - $50K,Seattle,WA,USA,Food,Canned Foods,Canned Sardines,3,8.84
11310,2023,1917,M,M,N,1,$70K - $90K,Yakima,WA,USA,Food,Baked Goods,Bread,4,32.54
11311,2023,9781,F,S,Y,1,$50K - $70K,Bremerton,WA,USA,Food,Canned Foods,Canned Clams,3,1.9
11312,2023,3231,M,S,N,3,$10K - $30K,Tacoma,WA,USA,Food,Produce,Fruit,5,18.93
11313,2023,3021,F,M,N,3,$50K - $70K,Spokane,WA,USA,Food,Produce,Vegetables,5,21.67
11314,2023,9770,M,S,Y,4,$10K - $30K,Los Angeles,CA,USA,Non-Consumable,Periodicals,Magazines,4,8.79
11315,2023,5195,M,M,Y,0,$30K - $50K,Seattle,WA,USA,Food,Frozen Foods,Vegetables,2,5.3
11316,2023,2090,F,S,N,2,$10K - $30K,Seattle,WA,USA,Food,Snacks,Candy,3,25.58
11317,2023,7072,F,S,Y,2,$90K - $110K,Spokane,WA,USA,Food,Frozen Foods,Meat,3,6.74
11318,2023,2371,M,S,N,1,$10K - $30K,Spokane,WA,USA,Food,Eggs,Eggs,5,17.74
11319,2023,2587,F,M,N,1,$70K - $90K,Spokane,WA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,19.89
11320,2023,4547,M,S,N,4,$30K - $50K,Salem,OR,USA,Food,Produce,Vegetables,4,15.92
11321,2023,4583,F,M,N,5,$30K - $50K,Salem,OR,USA,Food,Dairy,Dairy,3,8.14
11322,2023,8946,M,S,Y,2,$130K - $150K,Yakima,WA,USA,Non-Consumable,Household,Electrical,6,40.72
11323,2023,6582,F,M,Y,2,$10K - $30K,Vancouver,BC,Canada,Food,Canned Foods,Canned Oysters,6,22.05
11324,2023,1448,F,M,N,3,$70K - $90K,San Andres,DF,Mexico,Food,Produce,Vegetables,5,20.52
11325,2023,3186,F,M,N,3,$70K - $90K,Camacho,Zacatecas,Mexico,Food,Canned Foods,Vegetables,3,16.77
11326,2023,5666,M,S,N,4,$10K - $30K,Victoria,BC,Canada,Food,Frozen Foods,Pizza,4,8.06
11327,2023,952,M,M,Y,2,$50K - $70K,Vancouver,BC,Canada,Food,Starchy Foods,Starchy Foods,6,10.51
11328,2023,3864,M,S,N,3,$70K - $90K,Merida,Yucatan,Mexico,Drink,Alcoholic Beverages,Beer and Wine,3,10.71
11329,2023,6350,F,M,Y,2,$70K - $90K,Salem,OR,USA,Food,Deli,Meat,2,4.03
11330,2023,4958,M,S,N,1,$90K - $110K,Yakima,WA,USA,Food,Baking Goods,Jams and Jellies,2,2.7
11331,2023,7643,M,S,Y,4,$10K - $30K,San Diego,CA,USA,Food,Frozen Foods,Vegetables,4,10.03
11332,2023,1692,F,M,Y,3,$50K - $70K,San Diego,CA,USA,Non-Consumable,Health and Hygiene,Hygiene,4,2.16
11333,2023,9993,M,S,N,1,$30K - $50K,San Andres,DF,Mexico,Drink,Alcoholic Beverages,Beer and Wine,4,15.04
11334,2023,1240,F,M,Y,2,$50K - $70K,Seattle,WA,USA,Food,Dairy,Dairy,5,10.3
11335,2023,7607,F,M,Y,5,$50K - $70K,Tacoma,WA,USA,Non-Consumable,Periodicals,Magazines,4,2.81
11336,2023,8827,M,S,Y,0,$150K +,Vancouver,BC,Canada,Food,Frozen Foods,Frozen Entrees,5,6.71
11337,2023,2448,F,S,Y,1,$10K - $30K,Spokane,WA,USA,Non-Consumable,Household,Hardware,4,19.44
11338,2023,1117,M,S,Y,5,$30K - $50K,San Andres,DF,Mexico,Non-Consumable,Health and Hygiene,Cold Remedies,4,7
11339,2023,9634,M,M,Y,3,$110K - $130K,Orizaba,Veracruz,Mexico,Food,Frozen Foods,Pizza,6,4.99
11340,2023,9569,M,S,Y,5,$30K - $50K,Seattle,WA,USA,Food,Baking Goods,Baking Goods,4,5.08
11341,2023,4831,F,S,Y,0,$30K - $50K,Vancouver,BC,Canada,Drink,Dairy,Dairy,4,6.34
11342,2023,177,M,M,N,0,$10K - $30K,Salem,OR,USA,Food,Frozen Foods,Vegetables,3,10.07
11343,2023,1424,M,M,Y,3,$30K - $50K,San Andres,DF,Mexico,Food,Frozen Foods,Meat,3,4.46
11344,2023,3760,F,S,N,4,$70K - $90K,San Andres,DF,Mexico,Food,Deli,Side Dishes,3,18.6
11345,2023,6227,F,M,Y,3,$50K - $70K,Hidalgo,Zacatecas,Mexico,Food,Deli,Meat,5,11.52
11346,2023,8510,F,M,Y,3,$30K - $50K,Mexico City,DF,Mexico,Food,Dairy,Dairy,4,26.93
11347,2023,7890,F,M,N,1,$50K - $70K,San Diego,CA,USA,Food,Produce,Vegetables,4,3.78
11348,2023,9049,M,S,N,0,$130K - $150K,Acapulco,Guerrero,Mexico,Food,Baking Goods,Jams and Jellies,5,20.52
11349,2023,2422,F,S,N,1,$30K - $50K,Salem,OR,USA,Food,Produce,Vegetables,6,17.2
11350,2023,8087,F,M,Y,2,$10K - $30K,Merida,Yucatan,Mexico,Food,Canned Foods,Canned Soup,4,4.77
11351,2023,8204,M,S,N,3,$10K - $30K,Merida,Yucatan,Mexico,Food,Dairy,Dairy,4,23.71
11352,2023,6047,M,S,N,3,$10K - $30K,Tacoma,WA,USA,Food,Frozen Foods,Vegetables,4,9.93
11353,2023,9979,M,S,Y,4,$30K - $50K,Beverly Hills,CA,USA,Food,Canned Products,Fruit,6,15.07
11354,2023,8870,M,S,N,1,$70K - $90K,Merida,Yucatan,Mexico,Food,Baking Goods,Jams and Jellies,4,8.72
11355,2023,2984,F,M,Y,2,$130K - $150K,Guadalajara,Jalisco,Mexico,Food,Snack Foods,Snack Foods,1,6.62
11356,2023,8797,M,M,Y,5,$110K - $130K,Portland,OR,USA,Non-Consumable,Periodicals,Magazines,4,16.4
11357,2023,1930,F,S,N,4,$10K - $30K,Merida,Yucatan,Mexico,Drink,Dairy,Dairy,4,15.5
11358,2023,4913,M,S,Y,1,$90K - $110K,Merida,Yucatan,Mexico,Food,Baking Goods,Baking Goods,3,7.5
11359,2023,8281,F,M,N,3,$10K - $30K,Tacoma,WA,USA,Drink,Dairy,Dairy,4,5.54
11360,2023,7079,F,S,Y,4,$30K - $50K,Portland,OR,USA,Food,Snack Foods,Snack Foods,4,5.38
11361,2023,1681,F,M,Y,5,$70K - $90K,Salem,OR,USA,Drink,Alcoholic Beverages,Beer and Wine,7,22.49
11362,2023,10173,F,M,N,0,$30K - $50K,Spokane,WA,USA,Food,Dairy,Dairy,4,9.13
11363,2023,9606,F,S,N,0,$70K - $90K,Mexico City,DF,Mexico,Non-Consumable,Health and Hygiene,Pain Relievers,5,17.04
11364,2023,4615,F,M,Y,2,$110K - $130K,Tacoma,WA,USA,Food,Produce,Fruit,5,6.01
11365,2023,6863,M,S,N,2,$70K - $90K,Camacho,Zacatecas,Mexico,Food,Deli,Side Dishes,6,7.98
11366,2023,8296,M,M,Y,5,$10K - $30K,Los Angeles,CA,USA,Non-Consumable,Household,Hardware,5,8.65
11367,2023,2088,M,M,Y,0,$90K - $110K,Los Angeles,CA,USA,Drink,Beverages,Hot Beverages,4,20.59
11368,2023,3002,M,S,Y,0,$110K - $130K,San Andres,DF,Mexico,Drink,Alcoholic Beverages,Beer and Wine,5,15.5
11369,2023,7767,M,S,Y,0,$30K - $50K,San Diego,CA,USA,Food,Produce,Fruit,3,23.67
11370,2023,3584,M,S,N,2,$30K - $50K,Camacho,Zacatecas,Mexico,Food,Starchy Foods,Starchy Foods,3,9.44
11371,2023,310,F,S,Y,1,$50K - $70K,San Andres,DF,Mexico,Non-Consumable,Checkout,Hardware,4,15.41
11372,2023,4666,F,M,Y,3,$90K - $110K,Salem,OR,USA,Food,Snacks,Candy,3,10.9
11373,2023,6956,F,M,Y,4,$30K - $50K,Salem,OR,USA,Food,Frozen Foods,Frozen Entrees,4,17.98
11374,2023,2450,F,M,N,0,$30K - $50K,San Andres,DF,Mexico,Food,Baking Goods,Baking Goods,2,9.6
11375,2023,2551,F,M,N,4,$70K - $90K,Camacho,Zacatecas,Mexico,Food,Dairy,Dairy,4,13.03
11376,2023,5465,M,S,Y,1,$30K - $50K,Vancouver,BC,Canada,Food,Deli,Meat,4,5.72
11377,2023,6334,F,M,Y,1,$50K - $70K,Mexico City,DF,Mexico,Non-Consumable,Household,Kitchen Products,4,2.81
11378,2023,1770,M,S,N,5,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Baking Goods,Jams and Jellies,5,8.17
11379,2023,4870,M,S,N,3,$30K - $50K,Vancouver,BC,Canada,Non-Consumable,Health and Hygiene,Cold Remedies,5,13.46
11380,2023,9328,M,S,Y,1,$10K - $30K,Vancouver,BC,Canada,Food,Produce,Vegetables,3,15.4
11381,2023,3982,F,S,N,3,$30K - $50K,Merida,Yucatan,Mexico,Food,Baked Goods,Bread,5,7.37
11382,2023,5148,F,S,Y,0,$30K - $50K,Hidalgo,Zacatecas,Mexico,Non-Consumable,Health and Hygiene,Pain Relievers,4,9.52
11383,2023,8228,F,S,N,1,$50K - $70K,Orizaba,Veracruz,Mexico,Food,Deli,Meat,4,9.02
11384,2023,7852,F,M,Y,3,$70K - $90K,Portland,OR,USA,Food,Produce,Vegetables,4,22.01
11385,2023,4961,M,S,Y,4,$30K - $50K,Salem,OR,USA,Food,Frozen Foods,Breakfast Foods,4,3.36
11386,2023,8698,F,S,Y,5,$10K - $30K,San Andres,DF,Mexico,Food,Frozen Foods,Vegetables,5,9.6
11387,2023,3016,F,S,N,1,$10K - $30K,Vancouver,BC,Canada,Food,Baking Goods,Baking Goods,3,5.09
11388,2023,5831,M,S,N,3,$30K - $50K,Bremerton,WA,USA,Food,Produce,Vegetables,4,28.45
11389,2023,8647,F,S,N,1,$50K - $70K,Bremerton,WA,USA,Food,Starchy Foods,Starchy Foods,4,13.5
11390,2023,4620,F,M,Y,1,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Canned Foods,Canned Soup,3,6.53
11391,2023,1612,M,M,Y,3,$130K - $150K,Hidalgo,Zacatecas,Mexico,Food,Seafood,Seafood,5,22.85
11392,2023,9527,F,S,N,1,$70K - $90K,Beverly Hills,CA,USA,Drink,Beverages,Hot Beverages,3,12.93
11393,2023,10081,M,S,Y,3,$110K - $130K,Seattle,WA,USA,Non-Consumable,Health and Hygiene,Pain Relievers,4,4.42
11394,2023,1366,F,S,N,4,$90K - $110K,Salem,OR,USA,Food,Produce,Fruit,4,4.03
11395,2023,2762,M,S,N,2,$70K - $90K,Salem,OR,USA,Food,Produce,Fruit,5,34.66
11396,2023,8363,F,M,Y,5,$70K - $90K,Hidalgo,Zacatecas,Mexico,Food,Baking Goods,Jams and Jellies,6,16.18
11397,2023,5040,M,M,Y,3,$30K - $50K,Seattle,WA,USA,Food,Frozen Foods,Pizza,2,2.62
11398,2023,8687,F,S,N,2,$30K - $50K,Yakima,WA,USA,Non-Consumable,Household,Electrical,5,10.37
11399,2023,7593,F,S,Y,3,$10K - $30K,Camacho,Zacatecas,Mexico,Food,Baked Goods,Bread,3,7.85
11400,2023,5977,M,S,N,1,$70K - $90K,Seattle,WA,USA,Food,Dairy,Dairy,5,7.83
11401,2023,7610,M,S,Y,0,$10K - $30K,San Andres,DF,Mexico,Food,Canned Foods,Vegetables,3,7.97
11402,2023,272,F,S,N,0,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Snack Foods,Snack Foods,4,16.27
11403,2023,7890,F,M,N,1,$50K - $70K,San Diego,CA,USA,Food,Frozen Foods,Breakfast Foods,4,22.4
11404,2023,1183,M,S,Y,3,$50K - $70K,Orizaba,Veracruz,Mexico,Drink,Beverages,Pure Juice Beverages,5,17.89
11405,2023,655,F,M,Y,1,$90K - $110K,Victoria,BC,Canada,Food,Canned Foods,Vegetables,5,14.76
11406,2023,1571,F,S,Y,0,$90K - $110K,Hidalgo,Zacatecas,Mexico,Food,Snack Foods,Snack Foods,4,4.11
11407,2023,9601,M,S,Y,0,$130K - $150K,Portland,OR,USA,Food,Snack Foods,Snack Foods,3,6.9
11408,2023,8345,F,S,Y,3,$30K - $50K,Merida,Yucatan,Mexico,Food,Produce,Vegetables,3,13.1
11409,2023,4766,F,M,Y,2,$30K - $50K,San Andres,DF,Mexico,Food,Baking Goods,Jams and Jellies,4,3.89
11410,2023,5449,F,S,Y,3,$30K - $50K,Seattle,WA,USA,Food,Baking Goods,Baking Goods,4,8.02
11411,2023,7166,M,S,N,0,$70K - $90K,Vancouver,BC,Canada,Non-Consumable,Health and Hygiene,Bathroom Products,5,5.47
11412,2023,6962,F,S,N,2,$50K - $70K,San Andres,DF,Mexico,Food,Frozen Foods,Pizza,3,13.49
11413,2023,2942,F,S,N,3,$30K - $50K,Tacoma,WA,USA,Non-Consumable,Household,Paper Products,5,18.06
11414,2023,6161,F,S,N,1,$10K - $30K,Tacoma,WA,USA,Food,Breakfast Foods,Breakfast Foods,5,17.86
11415,2023,218,M,S,Y,2,$70K - $90K,San Andres,DF,Mexico,Drink,Alcoholic Beverages,Beer and Wine,4,26.59
11416,2023,8640,F,M,N,4,$70K - $90K,Seattle,WA,USA,Non-Consumable,Household,Electrical,5,12.96
11417,2023,5053,M,M,N,2,$50K - $70K,Orizaba,Veracruz,Mexico,Food,Produce,Vegetables,3,3.28
11418,2023,1074,M,S,N,0,$30K - $50K,Salem,OR,USA,Food,Produce,Fruit,2,16.04
11419,2023,10186,M,S,Y,2,$30K - $50K,Salem,OR,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,21.28
11420,2023,662,F,M,Y,3,$30K - $50K,Portland,OR,USA,Food,Deli,Meat,3,12.42
11421,2023,10263,F,S,Y,3,$30K - $50K,San Andres,DF,Mexico,Non-Consumable,Household,Electrical,4,9.57
11422,2023,1792,M,S,Y,4,$10K - $30K,Mexico City,DF,Mexico,Food,Dairy,Dairy,6,14.16
11423,2023,7231,M,S,Y,3,$130K - $150K,Acapulco,Guerrero,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,4,16.22
11424,2023,9304,M,S,N,4,$10K - $30K,Vancouver,BC,Canada,Food,Baking Goods,Baking Goods,2,10.88
11425,2023,7221,F,S,N,2,$30K - $50K,Merida,Yucatan,Mexico,Food,Frozen Foods,Pizza,4,19.53
11426,2023,8087,F,M,Y,2,$10K - $30K,Merida,Yucatan,Mexico,Drink,Dairy,Dairy,4,11.17
11427,2023,5102,F,S,Y,0,$70K - $90K,Merida,Yucatan,Mexico,Non-Consumable,Household,Paper Products,4,10.35
11428,2023,6679,M,S,Y,0,$150K +,Merida,Yucatan,Mexico,Food,Snack Foods,Snack Foods,3,10.74
11429,2023,1073,M,S,N,5,$30K - $50K,Salem,OR,USA,Food,Frozen Foods,Frozen Desserts,6,18.78
11430,2023,9812,F,M,Y,2,$50K - $70K,Salem,OR,USA,Food,Frozen Foods,Vegetables,5,8.01
11431,2023,6551,F,S,Y,4,$90K - $110K,Portland,OR,USA,Drink,Beverages,Hot Beverages,6,13.34
11432,2023,8649,M,M,Y,4,$50K - $70K,Acapulco,Guerrero,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,3,12.23
11433,2023,28,F,S,Y,1,$10K - $30K,Seattle,WA,USA,Food,Starchy Foods,Starchy Foods,3,3.07
11434,2023,440,F,M,Y,5,$30K - $50K,Seattle,WA,USA,Food,Snack Foods,Snack Foods,4,10.38
11435,2023,5471,M,S,Y,4,$10K - $30K,Beverly Hills,CA,USA,Food,Frozen Foods,Frozen Desserts,3,31.43
11436,2023,2114,F,S,Y,3,$30K - $50K,San Andres,DF,Mexico,Drink,Alcoholic Beverages,Beer and Wine,2,10.3
11437,2023,10001,F,M,N,1,$30K - $50K,Merida,Yucatan,Mexico,Food,Starchy Foods,Starchy Foods,4,7.24
11438,2023,8652,F,M,Y,1,$30K - $50K,Beverly Hills,CA,USA,Drink,Beverages,Pure Juice Beverages,4,5.28
11439,2023,2921,F,S,Y,4,$30K - $50K,Spokane,WA,USA,Food,Deli,Meat,5,6.33
11440,2023,4953,M,S,N,5,$10K - $30K,Hidalgo,Zacatecas,Mexico,Food,Frozen Foods,Frozen Desserts,5,18.29
11441,2023,9227,F,S,Y,1,$10K - $30K,Los Angeles,CA,USA,Food,Canned Foods,Canned Anchovies,5,20.1
11442,2023,3912,M,S,N,3,$50K - $70K,Seattle,WA,USA,Drink,Beverages,Drinks,4,24.89
11443,2023,8644,M,M,Y,2,$30K - $50K,Salem,OR,USA,Food,Snack Foods,Snack Foods,4,12.47
11444,2023,2300,F,S,Y,5,$10K - $30K,Vancouver,BC,Canada,Food,Baked Goods,Bread,6,23.4
11445,2023,850,M,M,N,2,$90K - $110K,Hidalgo,Zacatecas,Mexico,Food,Frozen Foods,Frozen Desserts,4,5.11
11446,2023,1593,F,S,Y,2,$30K - $50K,Merida,Yucatan,Mexico,Drink,Dairy,Dairy,3,5.96
11447,2023,3468,F,S,N,1,$10K - $30K,Orizaba,Veracruz,Mexico,Food,Breakfast Foods,Breakfast Foods,4,15.18
11448,2023,9180,M,S,Y,4,$10K - $30K,Beverly Hills,CA,USA,Food,Canned Foods,Canned Sardines,5,16.2
11449,2023,4698,F,S,N,2,$50K - $70K,Acapulco,Guerrero,Mexico,Non-Consumable,Household,Electrical,3,8.68
11450,2023,8704,F,S,N,3,$50K - $70K,Acapulco,Guerrero,Mexico,Drink,Alcoholic Beverages,Beer and Wine,4,3.55
11451,2023,2141,M,S,Y,0,$70K - $90K,Beverly Hills,CA,USA,Food,Canned Foods,Canned Shrimp,5,16.17
11452,2023,8151,M,S,Y,0,$30K - $50K,Beverly Hills,CA,USA,Non-Consumable,Household,Kitchen Products,2,2.29
11453,2023,238,F,M,Y,1,$10K - $30K,Portland,OR,USA,Non-Consumable,Household,Paper Products,4,12.24
11454,2023,8166,M,S,N,2,$130K - $150K,Orizaba,Veracruz,Mexico,Food,Baking Goods,Jams and Jellies,2,12.38
11455,2023,2716,F,M,Y,4,$30K - $50K,Salem,OR,USA,Food,Snack Foods,Snack Foods,4,19.07
11456,2023,3104,M,S,N,4,$30K - $50K,Portland,OR,USA,Non-Consumable,Household,Cleaning Supplies,2,7.73
11457,2023,4026,F,M,Y,5,$90K - $110K,Hidalgo,Zacatecas,Mexico,Food,Snacks,Candy,2,14.54
11458,2023,10033,F,S,N,2,$30K - $50K,Bremerton,WA,USA,Food,Baked Goods,Bread,4,5.38
11459,2023,8870,M,S,N,1,$70K - $90K,Merida,Yucatan,Mexico,Non-Consumable,Health and Hygiene,Pain Relievers,5,7.65
11460,2023,6052,F,M,Y,4,$130K - $150K,San Andres,DF,Mexico,Non-Consumable,Checkout,Hardware,4,12.14
11461,2023,8890,M,S,Y,0,$30K - $50K,San Andres,DF,Mexico,Food,Canned Products,Fruit,3,5.87
11462,2023,5558,M,M,N,3,$10K - $30K,Vancouver,BC,Canada,Food,Frozen Foods,Breakfast Foods,5,3.92
11463,2023,9345,M,S,N,2,$50K - $70K,Seattle,WA,USA,Food,Starchy Foods,Starchy Foods,5,20.94
11464,2023,7954,M,S,Y,2,$30K - $50K,Vancouver,BC,Canada,Food,Deli,Meat,6,8.74
11465,2023,1896,F,M,Y,3,$10K - $30K,Walla Walla,WA,USA,Food,Starchy Foods,Starchy Foods,2,4.02
11466,2023,1563,F,M,Y,4,$30K - $50K,San Andres,DF,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,3,2.5
11467,2023,3856,F,M,Y,1,$50K - $70K,Mexico City,DF,Mexico,Non-Consumable,Household,Bathroom Products,3,2.74
11468,2023,6499,F,M,Y,3,$70K - $90K,Tacoma,WA,USA,Food,Produce,Vegetables,5,18
11469,2023,2471,M,S,Y,2,$10K - $30K,Seattle,WA,USA,Food,Breakfast Foods,Breakfast Foods,3,8.11
11470,2023,7660,F,S,N,4,$10K - $30K,Los Angeles,CA,USA,Non-Consumable,Household,Kitchen Products,6,30.91
11471,2023,5318,M,S,Y,3,$50K - $70K,Orizaba,Veracruz,Mexico,Food,Frozen Foods,Frozen Entrees,4,8.8
11472,2023,7261,M,S,Y,1,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Snacks,Candy,5,23.65
11473,2023,1663,F,M,Y,2,$30K - $50K,San Andres,DF,Mexico,Food,Produce,Fruit,4,14.39
11474,2023,3692,M,S,Y,0,$70K - $90K,Spokane,WA,USA,Food,Produce,Vegetables,5,20.75
11475,2023,2973,M,S,N,5,$50K - $70K,Seattle,WA,USA,Non-Consumable,Health and Hygiene,Hygiene,4,15.16
11476,2023,1533,M,M,Y,3,$30K - $50K,Bremerton,WA,USA,Food,Baking Goods,Jams and Jellies,4,10.01
11477,2023,3901,M,M,Y,3,$70K - $90K,San Andres,DF,Mexico,Non-Consumable,Periodicals,Magazines,4,13.66
11478,2023,10095,F,S,Y,1,$90K - $110K,Orizaba,Veracruz,Mexico,Food,Produce,Vegetables,4,5.9
11479,2023,9256,F,M,Y,3,$30K - $50K,Salem,OR,USA,Drink,Beverages,Drinks,6,3.85
11480,2023,10106,M,M,Y,5,$30K - $50K,Salem,OR,USA,Food,Produce,Vegetables,6,21
